City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,Fairbanks,64.8378,-147.7164,10.4,72,20,5.75,US,2021-03-28 12:40:03
366,Agirish,61.9247,63.0231,31.01,78,63,11.81,RU,2021-03-28 12:43:36
367,Porto Santo,33.072,-16.3415,66.2,77,40,10.36,PT,2021-03-28 12:43:36
368,Ondjiva,-17.0667,15.7333,80.6,65,40,2.3,AO,2021-03-28 12:43:36
369,Alofi,-19.0595,-169.9187,78.8,94,14,8.05,NU,2021-03-28 12:43:37
370,Havoysund,70.9963,24.6622,37.4,56,40,25.32,NO,2021-03-28 12:43:37
371,Menongue,-14.6585,17.691,74.98,68,79,4.14,AO,2021-03-28 12:43:37
372,Devils Lake,48.1128,-98.8651,12.2,100,1,5.26,US,2021-03-28 12:42:14
373,Hambantota,6.1241,81.1185,75.2,100,90,9.22,LK,2021-03-28 12:43:37
374,Zurrieq,35.8311,14.4742,66.2,72,20,8.05,MT,2021-03-28 12:43:38
375,Kendal,54.3268,-2.7476,54.0,88,100,5.99,GB,2021-03-28 12:43:38
376,Xuddur,4.1213,43.8894,94.33,22,100,9.42,SO,2021-03-28 12:43:38
377,Champerico,14.3,-91.9167,71.6,88,0,8.95,GT,2021-03-28 12:43:38
378,Palana,59.1167,159.9667,-2.72,96,100,8.55,RU,2021-03-28 12:43:38
379,Lac Du Bonnet,50.2536,-96.0612,23.65,72,14,1.01,CA,2021-03-28 12:43:39
380,Kuala Terengganu,5.3302,103.1408,82.4,83,20,3.44,MY,2021-03-28 12:43:39
381,Taltal,-25.4,-70.4833,65.61,71,0,3.15,CL,2021-03-28 12:43:39
382,Kavaratti,10.5669,72.642,84.52,69,100,2.91,IN,2021-03-28 12:43:39
383,Bohl-Iggelheim,49.3806,8.3039,62.01,41,0,6.91,DE,2021-03-28 12:43:40
384,Krasnogorsk,55.8225,37.3181,50.0,34,0,4.47,RU,2021-03-28 12:43:40
385,Waingapu,-9.6567,120.2641,79.57,84,100,7.16,ID,2021-03-28 12:43:40
386,Caceres,39.522,-6.3748,64.99,55,79,5.99,ES,2021-03-28 12:43:40
387,Torata,-17.0769,-70.8433,61.34,62,94,1.92,PE,2021-03-28 12:43:41
388,Adrar,20.5022,-10.0711,96.01,4,26,15.03,MR,2021-03-28 12:43:41
389,Salalah,17.0151,54.0924,89.6,43,0,12.66,OM,2021-03-28 12:43:41
390,Nelson Bay,-32.7167,152.15,69.8,78,90,5.75,AU,2021-03-28 12:43:41
391,Sarangani,5.4033,125.4636,80.78,75,100,2.8,PH,2021-03-28 12:43:42
392,Loa Janan,-0.583,117.095,74.71,96,92,1.59,ID,2021-03-28 12:43:42
393,Cap Malheureux,-19.9842,57.6142,87.01,64,28,5.01,MU,2021-03-28 12:43:42
394,Lumphat,13.4878,106.9816,88.57,33,100,2.28,KH,2021-03-28 12:43:42
395,Sao Filipe,14.8961,-24.4956,70.86,71,1,15.32,CV,2021-03-28 12:43:43
396,Neyshabur,36.2133,58.7958,52.57,29,11,14.65,IR,2021-03-28 12:43:43
397,Sabha,27.0377,14.4283,73.04,13,32,12.24,LY,2021-03-28 12:43:43
398,Manaus,-3.1019,-60.025,78.8,94,75,2.3,BR,2021-03-28 12:43:43
399,Pacific Grove,36.6177,-121.9166,46.4,76,1,6.2,US,2021-03-28 12:43:40
400,Nantucket,41.2835,-70.0995,42.8,100,1,13.8,US,2021-03-28 12:43:44
401,Vredendal,-31.6683,18.5012,92.59,14,100,10.0,ZA,2021-03-28 12:43:44
402,Labuhan,-6.8844,112.2051,79.92,82,99,1.79,ID,2021-03-28 12:43:44
403,Morro Bay,35.3658,-120.8499,44.6,100,90,4.23,US,2021-03-28 12:43:44
404,Kodinsk,58.6881,99.1844,26.47,97,100,2.17,RU,2021-03-28 12:43:45
405,Vardo,70.3705,31.1107,37.44,74,23,16.84,NO,2021-03-28 12:43:45
406,Troitsko-Pechorsk,62.7084,56.1964,32.38,80,99,9.62,RU,2021-03-28 12:43:45
407,Garowe,8.4054,48.4845,95.07,19,5,12.24,SO,2021-03-28 12:43:45
408,Buchanan,5.8808,-10.0467,89.6,70,75,3.44,LR,2021-03-28 12:42:27
409,Whitehorse,60.7161,-135.0538,17.6,45,75,11.5,CA,2021-03-28 12:43:45
410,Mangrol,21.1167,70.1167,82.81,62,91,14.16,IN,2021-03-28 12:43:46
411,Fort Dodge,42.4975,-94.168,32.0,59,1,8.05,US,2021-03-28 12:43:46
412,Pravda,46.9396,142.009,30.2,100,75,13.42,RU,2021-03-28 12:43:46
413,Saint Simons,31.1352,-81.3901,71.01,100,1,8.43,US,2021-03-28 12:43:46
414,Togur,58.3631,82.8265,31.5,99,100,2.89,RU,2021-03-28 12:43:47
415,Awbari,26.5921,12.7805,74.25,13,7,13.96,LY,2021-03-28 12:43:47
416,Lagoa,39.05,-27.9833,59.29,82,100,15.5,PT,2021-03-28 12:43:47
417,Coquimbo,-29.9533,-71.3436,59.0,82,90,2.3,CL,2021-03-28 12:42:48
418,Luan,46.3592,6.9759,55.0,58,83,7.0,CH,2021-03-28 12:43:47
419,Chatellerault,46.8,0.5333,64.0,39,0,3.44,FR,2021-03-28 12:43:48
420,Inuvik,68.3499,-133.7218,-20.2,76,100,3.44,CA,2021-03-28 12:43:48
421,Vanimo,-2.6741,141.3028,77.22,89,74,3.53,PG,2021-03-28 12:43:48
422,Beni Suef,29.0731,31.0979,71.83,23,0,18.39,EG,2021-03-28 12:43:48
423,Kibala,9.1104,18.3463,100.4,13,100,16.11,TD,2021-03-28 12:43:48
424,Kiama,-34.6833,150.8667,64.0,76,100,1.43,AU,2021-03-28 12:43:49
425,Liverpool,53.4106,-2.9779,59.0,77,75,19.57,GB,2021-03-28 12:39:31
426,Pskov,57.8136,28.3496,42.8,87,90,4.47,RU,2021-03-28 12:43:49
427,Wajir,1.7471,40.0573,96.8,38,75,5.75,KE,2021-03-28 12:43:49
428,Rongcheng,30.634,117.8517,64.11,72,0,3.31,CN,2021-03-28 12:43:49
429,Mae Hong Son,19.3003,97.9685,95.0,34,20,3.44,TH,2021-03-28 12:43:50
430,Solnechnyy,50.7214,136.6319,29.61,93,100,3.51,RU,2021-03-28 12:43:50
431,Pimentel,-6.8367,-79.9342,68.0,88,0,8.05,PE,2021-03-28 12:43:50
432,Opuwo,-18.0607,13.84,86.83,33,57,7.7,NA,2021-03-28 12:43:50
433,Rocha,-34.4833,-54.3333,67.75,88,69,5.75,UY,2021-03-28 12:42:27
434,Taoudenni,22.6783,-3.9836,93.88,4,41,14.52,ML,2021-03-28 12:43:51
435,Xichang,27.8964,102.2634,63.59,27,26,5.55,CN,2021-03-28 12:43:51
436,Bendigo,-36.7667,144.2833,59.0,50,0,4.7,AU,2021-03-28 12:43:51
437,Don Sak,9.3168,99.6918,87.01,79,20,9.22,TH,2021-03-28 12:43:51
438,Teya,60.3778,92.6267,27.82,95,100,1.19,RU,2021-03-28 12:43:52
439,Leshukonskoye,64.8989,45.7622,35.92,91,100,8.7,RU,2021-03-28 12:43:52
440,Talakan,50.3167,130.3667,36.82,87,100,8.5,RU,2021-03-28 12:43:52
441,Kribi,2.95,9.9167,84.02,74,93,7.27,CM,2021-03-28 12:43:52
442,Thinadhoo,0.5333,72.9333,80.98,79,100,12.12,MV,2021-03-28 12:42:53
443,Zhigansk,66.7697,123.3711,1.02,98,83,4.72,RU,2021-03-28 12:43:53
444,Ostrovnoy,68.0531,39.5131,35.53,96,100,25.14,RU,2021-03-28 12:43:53
445,Phalombe,-15.8064,35.6507,74.48,88,72,3.83,MW,2021-03-28 12:43:53
446,Lastoursville,-0.8143,12.7287,88.05,57,76,2.42,GA,2021-03-28 12:43:53
447,Saint-Georges,12.0564,-61.7485,82.4,74,40,19.57,GD,2021-03-28 12:43:53
448,Elizabeth City,36.2946,-76.2511,66.2,94,75,12.66,US,2021-03-28 12:43:54
449,Usogorsk,63.4106,48.6872,34.5,84,100,9.73,RU,2021-03-28 12:43:54
450,Wajima,37.4,136.9,55.45,95,100,15.66,JP,2021-03-28 12:43:54
451,Haradok,55.4624,29.9816,53.6,37,40,11.18,BY,2021-03-28 12:43:54
452,Yamada,39.4667,141.95,53.98,96,100,20.02,JP,2021-03-28 12:43:55
453,Blagoveshchenka,52.8333,79.8667,33.48,99,100,6.64,RU,2021-03-28 12:43:55
454,Razole,16.4833,81.8333,91.4,52,100,6.91,IN,2021-03-28 12:43:55
455,Kushmurun,52.4503,64.6311,25.61,85,16,12.91,KZ,2021-03-28 12:41:15
456,Hauterive,46.0901,3.4459,60.8,31,0,3.44,FR,2021-03-28 12:43:55
457,Oistins,13.0667,-59.5333,82.4,57,75,23.02,BB,2021-03-28 12:43:56
458,Gisborne,-38.6533,178.0042,59.61,80,100,7.72,NZ,2021-03-28 12:43:56
459,Tottori,35.5,134.2333,57.2,88,75,14.97,JP,2021-03-28 12:43:56
460,North Kessock,57.5013,-4.2443,51.01,62,40,17.27,GB,2021-03-28 12:43:56
461,Raudeberg,61.9875,5.1352,44.01,83,100,22.64,NO,2021-03-28 12:43:56
462,Pucallpa,-8.3791,-74.5539,76.03,90,100,0.54,PE,2021-03-28 12:43:57
463,Waipawa,-41.4122,175.5153,62.6,94,90,18.41,NZ,2021-03-28 12:43:57
464,Ancud,-41.8697,-73.8203,54.0,100,0,4.61,CL,2021-03-28 12:43:57
465,Port Lincoln,-34.7333,135.8667,60.94,76,8,8.21,AU,2021-03-28 12:43:57
466,Moses Lake,47.1301,-119.2781,46.4,61,1,7.43,US,2021-03-28 12:43:58
467,Usinsk,65.9939,57.5281,29.89,90,99,9.6,RU,2021-03-28 12:43:58
468,Silvia,2.611,-76.3785,56.3,86,77,2.39,CO,2021-03-28 12:43:59
469,Lodi,38.1302,-121.2725,50.0,80,0,2.17,US,2021-03-28 12:43:59
470,Praia Da Vitoria,38.7333,-27.0667,64.4,72,40,12.53,PT,2021-03-28 12:40:39
471,High Level,58.5169,-117.136,30.2,100,90,1.57,CA,2021-03-28 12:43:59
472,Baruun-Urt,46.6806,113.2792,30.81,33,0,9.42,MN,2021-03-28 12:43:59
473,Diamantino,-14.4086,-56.4461,82.17,65,36,3.29,BR,2021-03-28 12:43:59
474,Los Llanos De Aridane,28.6585,-17.9182,69.8,64,20,13.8,ES,2021-03-28 12:44:00
475,Minab,27.1467,57.0801,87.8,58,95,13.8,IR,2021-03-28 12:44:00
476,Panguna,-6.3164,155.4848,67.82,95,45,2.89,PG,2021-03-28 12:44:00
477,Ust-Kulom,61.6864,53.6902,33.64,89,100,9.13,RU,2021-03-28 12:44:00
478,Pozo Colorado,-23.4923,-58.7972,66.06,89,100,4.0,PY,2021-03-28 12:44:01
479,Tacuarembo,-31.7333,-55.9833,65.12,67,0,9.93,UY,2021-03-28 12:42:27
480,Jawhar,2.7809,45.5005,94.62,35,100,22.73,SO,2021-03-28 12:44:01
481,Umm Lajj,25.0213,37.2685,76.35,50,5,30.13,SA,2021-03-28 12:44:01
482,Husavik,66.0449,-17.3389,26.6,86,90,10.36,IS,2021-03-28 12:44:01
483,Tolaga Bay,-38.3667,178.3,56.7,84,100,5.75,NZ,2021-03-28 12:44:02
484,Pathein,16.7833,94.7333,79.21,65,20,7.67,MM,2021-03-28 12:44:02
485,Gizo,-8.103,156.8419,82.85,75,100,7.76,SB,2021-03-28 12:44:02
486,Bandrele,-12.9067,45.1914,87.8,66,75,6.91,YT,2021-03-28 12:44:02
487,Lundamo,63.1333,10.3,48.2,37,20,10.36,NO,2021-03-28 12:44:03
488,Sfantu Gheorghe,45.8667,25.7833,51.01,73,100,13.0,RO,2021-03-28 12:44:03
489,Tommot,58.9564,126.2925,13.95,95,100,1.16,RU,2021-03-28 12:44:03
490,Manmad,20.25,74.45,95.23,7,100,8.84,IN,2021-03-28 12:44:03
491,Balezino,57.9796,53.0106,34.74,78,6,7.87,RU,2021-03-28 12:44:04
492,Cairns,-16.9167,145.7667,77.0,78,95,12.66,AU,2021-03-28 12:44:04
493,Todos Santos,23.45,-110.2167,64.0,47,75,9.22,MX,2021-03-28 12:44:04
494,Kaeo,-35.1,173.7833,66.99,95,100,5.01,NZ,2021-03-28 12:44:04
495,Kamojima,34.0667,134.35,60.8,82,20,11.5,JP,2021-03-28 12:44:04
496,Magomeni,-6.8,39.25,93.2,52,20,3.44,TZ,2021-03-28 12:44:05
497,Port Moresby,-9.4431,147.1797,78.8,94,40,5.75,PG,2021-03-28 12:44:05
498,Kieta,-6.2167,155.6333,78.44,85,42,4.21,PG,2021-03-28 12:44:05
499,Hami,42.8,93.45,63.1,24,1,3.69,CN,2021-03-28 12:39:09
500,Boone,39.0334,-92.3335,42.01,67,7,3.0,US,2021-03-28 12:44:05
501,Porto Belo,-27.1578,-48.5531,82.0,88,20,5.75,BR,2021-03-28 12:44:06
502,Grand-Santi,4.25,-54.3833,75.11,95,100,2.35,GF,2021-03-28 12:44:06
503,Homa Bay,-0.5273,34.4571,86.0,37,40,6.91,KE,2021-03-28 12:44:06
504,Jaque,7.5175,-78.1703,79.2,79,47,3.06,PA,2021-03-28 12:44:06
505,Kokopo,-4.352,152.2633,77.9,80,96,5.44,PG,2021-03-28 12:44:07
506,California City,35.1258,-117.9859,52.0,34,1,10.36,US,2021-03-28 12:41:09
507,Bolgatanga,10.7856,-0.8514,101.37,7,0,9.06,GH,2021-03-28 12:44:07
508,Rudnogorsk,57.2639,103.7519,21.24,97,100,2.59,RU,2021-03-28 12:44:07
509,Vestmannaeyjar,63.4427,-20.2734,33.8,69,40,10.36,IS,2021-03-28 12:44:07
510,Saint-Joseph,-21.3667,55.6167,84.2,74,75,6.91,RE,2021-03-28 12:44:08
511,Concordia,-31.393,-58.0209,63.0,94,90,6.91,AR,2021-03-28 12:44:08
512,Klyuchi,52.2667,79.1667,34.0,98,100,9.01,RU,2021-03-28 12:44:08
513,Ulladulla,-35.35,150.4667,57.99,100,40,2.3,AU,2021-03-28 12:44:08
514,Alice Springs,-23.7,133.8833,75.2,57,18,8.05,AU,2021-03-28 12:41:51
515,Vigeland,58.0844,7.305,44.01,98,100,8.01,NO,2021-03-28 12:44:08
516,Porto Novo,6.4965,2.6036,86.0,79,40,9.22,BJ,2021-03-28 12:44:09
517,Makakilo City,21.3469,-158.0858,73.4,68,1,5.75,US,2021-03-28 12:44:09
518,Takoradi,4.8845,-1.7554,85.01,67,13,9.6,GH,2021-03-28 12:44:09
519,Xining,36.6167,101.7667,49.15,37,99,5.77,CN,2021-03-28 12:44:09
520,Tokmak,47.2514,35.7058,55.17,43,5,9.4,UA,2021-03-28 12:44:10
521,Barra,-11.0894,-43.1417,87.35,36,94,7.83,BR,2021-03-28 12:44:10
522,Esik,43.3552,77.4525,51.8,66,75,8.95,KZ,2021-03-28 12:44:10
523,Horadiz,39.4488,47.3353,57.2,51,40,6.91,AZ,2021-03-28 12:44:10
524,Geraldton,-28.7667,114.6,73.4,78,0,8.05,AU,2021-03-28 12:44:11
525,San Patricio,28.017,-97.5169,63.0,100,90,29.93,US,2021-03-28 12:44:11
526,Quelimane,-17.8786,36.8883,75.2,83,75,6.91,MZ,2021-03-28 12:44:11
527,Gimli,50.6336,-96.9907,17.6,93,53,2.3,CA,2021-03-28 12:44:11
528,Porto De Moz,-1.7483,-52.2383,81.84,70,84,3.6,BR,2021-03-28 12:44:11
